cod,nome,year,pop
3122470,Dom Bosco (MG),2021,3635
3122504,Dom Cavati (MG),2011,5189
3122504,Dom Cavati (MG),2012,5170
3122504,Dom Cavati (MG),2013,5303
3122504,Dom Cavati (MG),2014,5288
3122504,Dom Cavati (MG),2015,5274
3122504,Dom Cavati (MG),2016,5260
3122504,Dom Cavati (MG),2017,5247
3122504,Dom Cavati (MG),2018,5097
3122504,Dom Cavati (MG),2019,5072
3122504,Dom Cavati (MG),2020,5048
3122504,Dom Cavati (MG),2021,5025
3122603,Dom Joaquim (MG),2011,4523
3122603,Dom Joaquim (MG),2012,4511
3122603,Dom Joaquim (MG),2013,4632
3122603,Dom Joaquim (MG),2014,4624
3122603,Dom Joaquim (MG),2015,4616
3122603,Dom Joaquim (MG),2016,4609
3122603,Dom Joaquim (MG),2017,4602
3122603,Dom Joaquim (MG),2018,4482
3122603,Dom Joaquim (MG),2019,4195
3122603,Dom Joaquim (MG),2020,4451
3122603,Dom Joaquim (MG),2021,4436
3122702,Dom Silvério (MG),2011,5194
3122702,Dom Silvério (MG),2012,5192
3122702,Dom Silvério (MG),2013,5344
3122702,Dom Silvério (MG),2014,5346
3122702,Dom Silvério (MG),2015,5348
3122702,Dom Silvério (MG),2016,5349
3122702,Dom Silvério (MG),2017,5351
3122702,Dom Silvério (MG),2018,5243
3122702,Dom Silvério (MG),2019,5237
3122702,Dom Silvério (MG),2020,5232
3122702,Dom Silvério (MG),2021,5227
3122801,Dom Viçoso (MG),2011,2991
3122801,Dom Viçoso (MG),2012,2988
3122801,Dom Viçoso (MG),2013,3074
3122801,Dom Viçoso (MG),2014,3074
3122801,Dom Viçoso (MG),2015,3073
3122801,Dom Viçoso (MG),2016,3073
3122801,Dom Viçoso (MG),2017,3072
3122801,Dom Viçoso (MG),2018,3007
3122801,Dom Viçoso (MG),2019,3001
3122801,Dom Viçoso (MG),2020,2997
3122801,Dom Viçoso (MG),2021,2992
3122900,Dona Eusébia (MG),2011,6051
3122900,Dona Eusébia (MG),2012,6098
3122900,Dona Eusébia (MG),2013,6334
3122900,Dona Eusébia (MG),2014,6386
3122900,Dona Eusébia (MG),2015,6435
3122900,Dona Eusébia (MG),2016,6483
3122900,Dona Eusébia (MG),2017,6527
3122900,Dona Eusébia (MG),2018,6523
3122900,Dona Eusébia (MG),2019,6572
3122900,Dona Eusébia (MG),2020,6619
3122900,Dona Eusébia (MG),2021,6664
3123007,Dores de Campos (MG),2011,9372
3123007,Dores de Campos (MG),2012,9443
3123007,Dores de Campos (MG),2013,9805
3123007,Dores de Campos (MG),2014,9882
3123007,Dores de Campos (MG),2015,9956
3123007,Dores de Campos (MG),2016,10026
3123007,Dores de Campos (MG),2017,10093
3123007,Dores de Campos (MG),2018,10081
3123007,Dores de Campos (MG),2019,10153
3123007,Dores de Campos (MG),2020,10223
3123007,Dores de Campos (MG),2021,10291
3123106,Dores de Guanhães (MG),2011,5211
3123106,Dores de Guanhães (MG),2012,5200
3123106,Dores de Guanhães (MG),2013,5343
3123106,Dores de Guanhães (MG),2014,5335
3123106,Dores de Guanhães (MG),2015,5328
3123106,Dores de Guanhães (MG),2016,5322
3123106,Dores de Guanhães (MG),2017,5316
3123106,Dores de Guanhães (MG),2018,5185
3123106,Dores de Guanhães (MG),2019,5169
3123106,Dores de Guanhães (MG),2020,5154
3123106,Dores de Guanhães (MG),2021,5139
3123205,Dores do Indaiá (MG),2011,13732
3123205,Dores do Indaiá (MG),2012,13686
3123205,Dores do Indaiá (MG),2013,14048
3123205,Dores do Indaiá (MG),2014,14014
3123205,Dores do Indaiá (MG),2015,13983
3123205,Dores do Indaiá (MG),2016,13952
3123205,Dores do Indaiá (MG),2017,13923
3123205,Dores do Indaiá (MG),2018,13541
3123205,Dores do Indaiá (MG),2019,13483
3123205,Dores do Indaiá (MG),2020,13427
3123205,Dores do Indaiá (MG),2021,13373
3123304,Dores do Turvo (MG),2011,4437
3123304,Dores do Turvo (MG),2012,4412
3123304,Dores do Turvo (MG),2013,4516
3123304,Dores do Turvo (MG),2014,4495
3123304,Dores do Turvo (MG),2015,4474
3123304,Dores do Turvo (MG),2016,4455
3123304,Dores do Turvo (MG),2017,4437
3123304,Dores do Turvo (MG),2018,4289
3123304,Dores do Turvo (MG),2019,4259
3123304,Dores do Turvo (MG),2020,4230
3123304,Dores do Turvo (MG),2021,4202
3123403,Doresópolis (MG),2011,1447
3123403,Doresópolis (MG),2012,1454
3123403,Doresópolis (MG),2013,1504
3123403,Doresópolis (MG),2014,1512
3123403,Doresópolis (MG),2015,1519
3123403,Doresópolis (MG),2016,1526
3123403,Doresópolis (MG),2017,1533
3123403,Doresópolis (MG),2018,1521
3123403,Doresópolis (MG),2019,1527
3123403,Doresópolis (MG),2020,1533
3123403,Doresópolis (MG),2021,1539
3123502,Douradoquara (MG),2011,1846
3123502,Douradoquara (MG),2012,1850
3123502,Douradoquara (MG),2013,1909
3123502,Douradoquara (MG),2014,1915
3123502,Douradoquara (MG),2015,1920
3123502,Douradoquara (MG),2016,1925
3123502,Douradoquara (MG),2017,1930
3123502,Douradoquara (MG),2018,1905
3123502,Douradoquara (MG),2019,1908
3123502,Douradoquara (MG),2020,1912
3123502,Douradoquara (MG),2021,1915
3123528,Durandé (MG),2011,7456
3123528,Durandé (MG),2012,7487
3123528,Durandé (MG),2013,7747
3123528,Durandé (MG),2014,7783
3123528,Durandé (MG),2015,7818
3123528,Durandé (MG),2016,7852
3123528,Durandé (MG),2017,7884
3123528,Durandé (MG),2018,7811
3123528,Durandé (MG),2019,7841
3123528,Durandé (MG),2020,7870
3123528,Durandé (MG),2021,7898
3123601,Elói Mendes (MG),2011,25472
3123601,Elói Mendes (MG),2012,25715
3123601,Elói Mendes (MG),2013,26759
3123601,Elói Mendes (MG),2014,27019
3123601,Elói Mendes (MG),2015,27268
3123601,Elói Mendes (MG),2016,27505
3123601,Elói Mendes (MG),2017,27730
3123601,Elói Mendes (MG),2018,27823
3123601,Elói Mendes (MG),2019,28076
3123601,Elói Mendes (MG),2020,28320
3123601,Elói Mendes (MG),2021,28556
3123700,Engenheiro Caldas (MG),2011,10352
3123700,Engenheiro Caldas (MG),2012,10421
3123700,Engenheiro Caldas (MG),2013,10812
3123700,Engenheiro Caldas (MG),2014,10888
3123700,Engenheiro Caldas (MG),2015,10962
3123700,Engenheiro Caldas (MG),2016,11032
3123700,Engenheiro Caldas (MG),2017,11098
3123700,Engenheiro Caldas (MG),2018,11064
3123700,Engenheiro Caldas (MG),2019,11134
3123700,Engenheiro Caldas (MG),2020,11202
3123700,Engenheiro Caldas (MG),2021,11268
3123809,Engenheiro Navarro (MG),2011,7125
3123809,Engenheiro Navarro (MG),2012,7128
3123809,Engenheiro Navarro (MG),2013,7345
3123809,Engenheiro Navarro (MG),2014,7353
3123809,Engenheiro Navarro (MG),2015,7362
3123809,Engenheiro Navarro (MG),2016,7369
3123809,Engenheiro Navarro (MG),2017,7377
3123809,Engenheiro Navarro (MG),2018,7244
3123809,Engenheiro Navarro (MG),2019,7242
3123809,Engenheiro Navarro (MG),2020,7241
3123809,Engenheiro Navarro (MG),2021,7240
3123858,Entre Folhas (MG),2011,5185
3123858,Entre Folhas (MG),2012,5194
3123858,Entre Folhas (MG),2013,5360
3123858,Entre Folhas (MG),2014,5373
3123858,Entre Folhas (MG),2015,5385
3123858,Entre Folhas (MG),2016,5397
3123858,Entre Folhas (MG),2017,5443
3123858,Entre Folhas (MG),2018,5362
3123858,Entre Folhas (MG),2019,5370
3123858,Entre Folhas (MG),2020,5377
3123858,Entre Folhas (MG),2021,5383
3123908,Entre Rios de Minas (MG),2011,14329
3123908,Entre Rios de Minas (MG),2012,14413
3123908,Entre Rios de Minas (MG),2013,14940
3123908,Entre Rios de Minas (MG),2014,15034
3123908,Entre Rios de Minas (MG),2015,15124
3123908,Entre Rios de Minas (MG),2016,15210
3123908,Entre Rios de Minas (MG),2017,15292
3123908,Entre Rios de Minas (MG),2018,15214
3123908,Entre Rios de Minas (MG),2019,15298
3123908,Entre Rios de Minas (MG),2020,15380
3123908,Entre Rios de Minas (MG),2021,15458
3124005,Ervália (MG),2011,18018
3124005,Ervália (MG),2012,18087
3124005,Ervália (MG),2013,18707
3124005,Ervália (MG),2014,18789
3124005,Ervália (MG),2015,18868
3124005,Ervália (MG),2016,18944
3124005,Ervália (MG),2017,19015
3124005,Ervália (MG),2018,18829
3124005,Ervália (MG),2019,18895
3124005,Ervália (MG),2020,18958
3124005,Ervália (MG),2021,19019
3124104,Esmeraldas (MG),2011,61283
3124104,Esmeraldas (MG),2012,62262
3124104,Esmeraldas (MG),2013,65224
3124104,Esmeraldas (MG),2014,66237
3124104,Esmeraldas (MG),2015,67208
3124104,Esmeraldas (MG),2016,68133
3124104,Esmeraldas (MG),2017,69010
3124104,Esmeraldas (MG),2018,70200
3124104,Esmeraldas (MG),2019,70552
3124104,Esmeraldas (MG),2020,71551
3124104,Esmeraldas (MG),2021,72512
3124203,Espera Feliz (MG),2011,23035
3124203,Espera Feliz (MG),2012,23208
3124203,Espera Feliz (MG),2013,24098
3124203,Espera Feliz (MG),2014,24287
3124203,Espera Feliz (MG),2015,24469
3124203,Espera Feliz (MG),2016,24641
3124203,Espera Feliz (MG),2017,24805
3124203,Espera Feliz (MG),2018,24773
3124203,Espera Feliz (MG),2019,24951
3124203,Espera Feliz (MG),2020,25122
3124203,Espera Feliz (MG),2021,25287
3124302,Espinosa (MG),2011,31124
3124302,Espinosa (MG),2012,31134
3124302,Espinosa (MG),2013,32081
3124302,Espinosa (MG),2014,32117
3124302,Espinosa (MG),2015,32151
3124302,Espinosa (MG),2016,32183
3124302,Espinosa (MG),2017,32214
3124302,Espinosa (MG),2018,31624
3124302,Espinosa (MG),2019,31617
3124302,Espinosa (MG),2020,31610
3124302,Espinosa (MG),2021,31603
3124401,Espírito Santo do Dourado (MG),2011,4450
3124401,Espírito Santo do Dourado (MG),2012,4470
3124401,Espírito Santo do Dourado (MG),2013,4625
3124401,Espírito Santo do Dourado (MG),2014,4648
3124401,Espírito Santo do Dourado (MG),2015,4670
3124401,Espírito Santo do Dourado (MG),2016,4692
3124401,Espírito Santo do Dourado (MG),2017,4712
3124401,Espírito Santo do Dourado (MG),2018,4673
3124401,Espírito Santo do Dourado (MG),2019,4692
3124401,Espírito Santo do Dourado (MG),2020,4710
3124401,Espírito Santo do Dourado (MG),2021,4728
3124500,Estiva (MG),2011,10882
3124500,Estiva (MG),2012,10918
3124500,Estiva (MG),2013,11285
3124500,Estiva (MG),2014,11329
3124500,Estiva (MG),2015,11371
3124500,Estiva (MG),2016,11411
3124500,Estiva (MG),2017,11449
3124500,Estiva (MG),2018,11321
3124500,Estiva (MG),2019,11354
3124500,Estiva (MG),2020,11386
3124500,Estiva (MG),2021,11416
3124609,Estrela Dalva (MG),2011,2455
3124609,Estrela Dalva (MG),2012,2440
3124609,Estrela Dalva (MG),2013,2496
3124609,Estrela Dalva (MG),2014,2483
3124609,Estrela Dalva (MG),2015,2471
3124609,Estrela Dalva (MG),2016,2459
3124609,Estrela Dalva (MG),2017,2448
3124609,Estrela Dalva (MG),2018,2361
3124609,Estrela Dalva (MG),2019,2343
3124609,Estrela Dalva (MG),2020,2325
3124609,Estrela Dalva (MG),2021,2308
3124708,Estrela do Indaiá (MG),2011,3510
3124708,Estrela do Indaiá (MG),2012,3504
3124708,Estrela do Indaiá (MG),2013,3602
3124708,Estrela do Indaiá (MG),2014,3599
3124708,Estrela do Indaiá (MG),2015,3596
3124708,Estrela do Indaiá (MG),2016,3593
3124708,Estrela do Indaiá (MG),2017,3590
3124708,Estrela do Indaiá (MG),2018,3508
3124708,Estrela do Indaiá (MG),2019,3500
3124708,Estrela do Indaiá (MG),2020,3491
3124708,Estrela do Indaiá (MG),2021,3483
3124807,Estrela do Sul (MG),2011,7490
3124807,Estrela do Sul (MG),2012,7532
3124807,Estrela do Sul (MG),2013,7804
3124807,Estrela do Sul (MG),2014,7851
3124807,Estrela do Sul (MG),2015,7897
3124807,Estrela do Sul (MG),2016,7940
3124807,Estrela do Sul (MG),2017,7981
3124807,Estrela do Sul (MG),2018,7936
3124807,Estrela do Sul (MG),2019,7978
3124807,Estrela do Sul (MG),2020,8018
3124807,Estrela do Sul (MG),2021,8057
3124906,Eugenópolis (MG),2011,10600
3124906,Eugenópolis (MG),2012,10657
3124906,Eugenópolis (MG),2013,11042
3124906,Eugenópolis (MG),2014,11107
3124906,Eugenópolis (MG),2015,11169
3124906,Eugenópolis (MG),2016,11229
3124906,Eugenópolis (MG),2017,11285
3124906,Eugenópolis (MG),2018,11218
3124906,Eugenópolis (MG),2019,11275
3124906,Eugenópolis (MG),2020,11330
3124906,Eugenópolis (MG),2021,11383
3125002,Ewbank da Câmara (MG),2011,3765
3125002,Ewbank da Câmara (MG),2012,3775
3125002,Ewbank da Câmara (MG),2013,3901
3125002,Ewbank da Câmara (MG),2014,3914
3125002,Ewbank da Câmara (MG),2015,3927
3125002,Ewbank da Câmara (MG),2016,3940
3125002,Ewbank da Câmara (MG),2017,3952
3125002,Ewbank da Câmara (MG),2018,3904
3125002,Ewbank da Câmara (MG),2019,3913
3125002,Ewbank da Câmara (MG),2020,3923
3125002,Ewbank da Câmara (MG),2021,3932
3125101,Extrema (MG),2011,29319
3125101,Extrema (MG),2012,30016
3125101,Extrema (MG),2013,31693
3125101,Extrema (MG),2014,32402
3125101,Extrema (MG),2015,33082
3125101,Extrema (MG),2016,33729
3125101,Extrema (MG),2017,34344
3125101,Extrema (MG),2018,35474
3125101,Extrema (MG),2019,36225
3125101,Extrema (MG),2020,36951
3125101,Extrema (MG),2021,37649
3125200,Fama (MG),2011,2350
3125200,Fama (MG),2012,2350
3125200,Fama (MG),2013,2419
3125200,Fama (MG),2014,2421
3125200,Fama (MG),2015,2423
3125200,Fama (MG),2016,2424
3125200,Fama (MG),2017,2426
3125200,Fama (MG),2018,2379
3125200,Fama (MG),2019,2377
3125200,Fama (MG),2020,2376
3125200,Fama (MG),2021,2374
3125309,Faria Lemos (MG),2011,3359
3125309,Faria Lemos (MG),2012,3342
3125309,Faria Lemos (MG),2013,3423
3125309,Faria Lemos (MG),2014,3409
3125309,Faria Lemos (MG),2015,3396
3125309,Faria Lemos (MG),2016,3383
3125309,Faria Lemos (MG),2017,3371
3125309,Faria Lemos (MG),2018,3262
3125309,Faria Lemos (MG),2019,3241
3125309,Faria Lemos (MG),2020,3221
3125309,Faria Lemos (MG),2021,3202
3125408,Felício dos Santos (MG),2011,5097
3125408,Felício dos Santos (MG),2012,5054
3125408,Felício dos Santos (MG),2013,5157
3125408,Felício dos Santos (MG),2014,5118
3125408,Felício dos Santos (MG),2015,5081
3125408,Felício dos Santos (MG),2016,5046
3125408,Felício dos Santos (MG),2017,5012
3125408,Felício dos Santos (MG),2018,4804
3125408,Felício dos Santos (MG),2019,4753
3125408,Felício dos Santos (MG),2020,4704
3125408,Felício dos Santos (MG),2021,4656
3125507,São Gonçalo do Rio Preto (MG),2011,3064
3125507,São Gonçalo do Rio Preto (MG),2012,3071
3125507,São Gonçalo do Rio Preto (MG),2013,3170
3125507,São Gonçalo do Rio Preto (MG),2014,3180
3125507,São Gonçalo do Rio Preto (MG),2015,3189
3125507,São Gonçalo do Rio Preto (MG),2016,3197
3125507,São Gonçalo do Rio Preto (MG),2017,3205
3125507,São Gonçalo do Rio Preto (MG),2018,3161
3125507,São Gonçalo do Rio Preto (MG),2019,3167
3125507,São Gonçalo do Rio Preto (MG),2020,3173
3125507,São Gonçalo do Rio Preto (MG),2021,3178
3125606,Felisburgo (MG),2011,6926
3125606,Felisburgo (MG),2012,6974
3125606,Felisburgo (MG),2013,7236
3125606,Felisburgo (MG),2014,7288
3125606,Felisburgo (MG),2015,7338
3125606,Felisburgo (MG),2016,7386
3125606,Felisburgo (MG),2017,7431
3125606,Felisburgo (MG),2018,7409
3125606,Felisburgo (MG),2019,7457
3125606,Felisburgo (MG),2020,7504
3125606,Felisburgo (MG),2021,7548
3125705,Felixlândia (MG),2011,14224
3125705,Felixlândia (MG),2012,14323
3125705,Felixlândia (MG),2013,14864
3125705,Felixlândia (MG),2014,14973
3125705,Felixlândia (MG),2015,15078
3125705,Felixlândia (MG),2016,15178
3125705,Felixlândia (MG),2017,15273
3125705,Felixlândia (MG),2018,15235
3125705,Felixlândia (MG),2019,15336
3125705,Felixlândia (MG),2020,15433
3125705,Felixlândia (MG),2021,15528
3125804,Fernandes Tourinho (MG),2011,3066
3125804,Fernandes Tourinho (MG),2012,3101
3125804,Fernandes Tourinho (MG),2013,3232
3125804,Fernandes Tourinho (MG),2014,3269
3125804,Fernandes Tourinho (MG),2015,3304
3125804,Fernandes Tourinho (MG),2016,3337
3125804,Fernandes Tourinho (MG),2017,3369
3125804,Fernandes Tourinho (MG),2018,3394
3125804,Fernandes Tourinho (MG),2019,3431
3125804,Fernandes Tourinho (MG),2020,3466
3125804,Fernandes Tourinho (MG),2021,3500
3125903,Ferros (MG),2011,10723
3125903,Ferros (MG),2012,10612
3125903,Ferros (MG),2013,10807
3125903,Ferros (MG),2014,10707
3125903,Ferros (MG),2015,10611
3125903,Ferros (MG),2016,10519
3125903,Ferros (MG),2017,10432
3125903,Ferros (MG),2018,9949
3125903,Ferros (MG),2019,9820
3125903,Ferros (MG),2020,9696
3125903,Ferros (MG),2021,9576
3125952,Fervedouro (MG),2011,10402
3125952,Fervedouro (MG),2012,10452
3125952,Fervedouro (MG),2013,10822
3125952,Fervedouro (MG),2014,10880
3125952,Fervedouro (MG),2015,10936
3125952,Fervedouro (MG),2016,10989
3125952,Fervedouro (MG),2017,11039
3125952,Fervedouro (MG),2018,10957
3125952,Fervedouro (MG),2019,11006
3125952,Fervedouro (MG),2020,11054
3125952,Fervedouro (MG),2021,11100
3126000,Florestal (MG),2011,6674
3126000,Florestal (MG),2012,6744
3126000,Florestal (MG),2013,7026
3126000,Florestal (MG),2014,7137
3126000,Florestal (MG),2015,7209
3126000,Florestal (MG),2016,7278
3126000,Florestal (MG),2017,7343
3126000,Florestal (MG),2018,7386
3126000,Florestal (MG),2019,7461
3126000,Florestal (MG),2020,7533
3126000,Florestal (MG),2021,7602
3126109,Formiga (MG),2011,65299
3126109,Formiga (MG),2012,65464
3126109,Formiga (MG),2013,67617
3126109,Formiga (MG),2014,67833
3126109,Formiga (MG),2015,68040
3126109,Formiga (MG),2016,68236
3126109,Formiga (MG),2017,68423
3126109,Formiga (MG),2018,67540
3126109,Formiga (MG),2019,67683
3126109,Formiga (MG),2020,67822
3126109,Formiga (MG),2021,67956
3126208,Formoso (MG),2011,8305
3126208,Formoso (MG),2012,8427
3126208,Formoso (MG),2013,8817
3126208,Formoso (MG),2014,8945
3126208,Formoso (MG),2015,9067
3126208,Formoso (MG),2016,9184
3126208,Formoso (MG),2017,9294
3126208,Formoso (MG),2018,9431
3126208,Formoso (MG),2019,9562
3126208,Formoso (MG),2020,9688
3126208,Formoso (MG),2021,9810
3126307,Fortaleza de Minas (MG),2011,4125
3126307,Fortaleza de Minas (MG),2012,4150
3126307,Fortaleza de Minas (MG),2013,4302
3126307,Fortaleza de Minas (MG),2014,4330
3126307,Fortaleza de Minas (MG),2015,4357
3126307,Fortaleza de Minas (MG),2016,4382
3126307,Fortaleza de Minas (MG),2017,4407
3126307,Fortaleza de Minas (MG),2018,4387
3126307,Fortaleza de Minas (MG),2019,4412
3126307,Fortaleza de Minas (MG),2020,4437
3126307,Fortaleza de Minas (MG),2021,4460
3126406,Fortuna de Minas (MG),2011,2726
3126406,Fortuna de Minas (MG),2012,2746
3126406,Fortuna de Minas (MG),2013,2850
3126406,Fortuna de Minas (MG),2014,2872
3126406,Fortuna de Minas (MG),2015,2893
3126406,Fortuna de Minas (MG),2016,2913
3126406,Fortuna de Minas (MG),2017,2932
3126406,Fortuna de Minas (MG),2018,2927
3126406,Fortuna de Minas (MG),2019,2947
3126406,Fortuna de Minas (MG),2020,2967
3126406,Fortuna de Minas (MG),2021,2986
3126505,Francisco Badaró (MG),2011,10244
3126505,Francisco Badaró (MG),2012,10239
3126505,Francisco Badaró (MG),2013,10542
3126505,Francisco Badaró (MG),2014,10546
3126505,Francisco Badaró (MG),2015,10550
3126505,Francisco Badaró (MG),2016,10553
3126505,Francisco Badaró (MG),2017,10557
3126505,Francisco Badaró (MG),2018,10343
3126505,Francisco Badaró (MG),2019,10332
3126505,Francisco Badaró (MG),2020,10321
3126505,Francisco Badaró (MG),2021,10311
3126604,Francisco Dumont (MG),2011,4892
3126604,Francisco Dumont (MG),2012,4920
3126604,Francisco Dumont (MG),2013,5098
3126604,Francisco Dumont (MG),2014,5130
3126604,Francisco Dumont (MG),2015,5160
3126604,Francisco Dumont (MG),2016,5188
3126604,Francisco Dumont (MG),2017,5215
3126604,Francisco Dumont (MG),2018,5187
3126604,Francisco Dumont (MG),2019,5215
3126604,Francisco Dumont (MG),2020,5242
3126604,Francisco Dumont (MG),2021,5268
3126703,Francisco Sá (MG),2011,25016
3126703,Francisco Sá (MG),2012,25116
3126703,Francisco Sá (MG),2013,25983
3126703,Francisco Sá (MG),2014,26102
3126703,Francisco Sá (MG),2015,26217
3126703,Francisco Sá (MG),2016,26325
3126703,Francisco Sá (MG),2017,26428
3126703,Francisco Sá (MG),2018,26181
3126703,Francisco Sá (MG),2019,26277
3126703,Francisco Sá (MG),2020,26369
3126703,Francisco Sá (MG),2021,26459
3126752,Franciscópolis (MG),2011,5752
3126752,Franciscópolis (MG),2012,5706
3126752,Franciscópolis (MG),2013,5825
3126752,Franciscópolis (MG),2014,5784
3126752,Franciscópolis (MG),2015,5745
3126752,Franciscópolis (MG),2016,5708
3126752,Franciscópolis (MG),2017,5672
3126752,Franciscópolis (MG),2018,5446
3126752,Franciscópolis (MG),2019,5391
3126752,Franciscópolis (MG),2020,5338
3126752,Franciscópolis (MG),2021,5287
3126802,Frei Gaspar (MG),2011,5872
3126802,Frei Gaspar (MG),2012,5865
3126802,Frei Gaspar (MG),2013,6033
3126802,Frei Gaspar (MG),2014,6031
3126802,Frei Gaspar (MG),2015,6028
3126802,Frei Gaspar (MG),2016,6026
3126802,Frei Gaspar (MG),2017,6024
3126802,Frei Gaspar (MG),2018,5891
3126802,Frei Gaspar (MG),2019,5880
3126802,Frei Gaspar (MG),2020,5869
3126802,Frei Gaspar (MG),2021,5858
3126901,Frei Inocêncio (MG),2011,8978
3126901,Frei Inocêncio (MG),2012,9033
3126901,Frei Inocêncio (MG),2013,9366
3126901,Frei Inocêncio (MG),2014,9428
