id,year,cob_bf,p_ab_lp,ubs_p_100_h
2403707,2010,,,
2403707,2011,,,
2403707,2012,,,
2403707,2013,,,
2403707,2014,,,
2403707,2015,60.8,69.08,"0,00"
2403707,2016,64.86,70.46,"0,17"
2403707,2017,61.89,64.71,"0,17"
2403707,2018,,,"0,17"
2403707,2019,,,"0,33"
2403707,2020,,,"0,33"
2403756,2010,,,
2403756,2011,,,
2403756,2012,,,
2403756,2013,,,
2403756,2014,,,
2403756,2015,73.69,73.8,"0,33"
2403756,2016,72.17,69.49,"0,33"
2403756,2017,72.84,72.54,"0,33"
2403756,2018,,,"0,33"
2403756,2019,,,"0,33"
2403756,2020,,,"0,33"
2403806,2010,,,
2403806,2011,,,
2403806,2012,,,
2403806,2013,,,
2403806,2014,,,
2403806,2015,59.38,56.41,"0,11"
2403806,2016,60.73,59.32,"0,11"
2403806,2017,58.94,57.91,"0,11"
2403806,2018,,,"0,11"
2403806,2019,,,"0,11"
2403806,2020,,,"0,10"
2403905,2010,,,
2403905,2011,,,
2403905,2012,,,
2403905,2013,,,
2403905,2014,,,
2403905,2015,67.07,77.55,"0,00"
2403905,2016,61.23,71.47,"0,00"
2403905,2017,54.25,57.88,"0,35"
2403905,2018,,,"0,35"
2403905,2019,,,"0,35"
2403905,2020,,,"0,36"
2404002,2010,,,
2404002,2011,,,
2404002,2012,,,
2404002,2013,,,
2404002,2014,,,
2404002,2015,67.53,68.16,"0,47"
2404002,2016,64.26,62.18,"0,48"
2404002,2017,61.92,61.63,"0,48"
2404002,2018,,,"0,49"
2404002,2019,,,"0,49"
2404002,2020,,,"0,50"
2404101,2010,,,
2404101,2011,,,
2404101,2012,,,
2404101,2013,,,
2404101,2014,,,
2404101,2015,71.87,74.27,"0,39"
2404101,2016,71.62,74.37,"0,38"
2404101,2017,71.66,66.52,"0,37"
2404101,2018,,,"0,37"
2404101,2019,,,"0,36"
2404101,2020,,,"0,35"
2404200,2010,,,
2404200,2011,,,
2404200,2012,,,
2404200,2013,,,
2404200,2014,,,
2404200,2015,75.93,83.9,"0,32"
2404200,2016,72.83,77.96,"0,47"
2404200,2017,67.65,73.97,"0,46"
2404200,2018,,,"0,50"
2404200,2019,,,"0,49"
2404200,2020,,,"0,49"
2404309,2010,,,
2404309,2011,,,
2404309,2012,,,
2404309,2013,,,
2404309,2014,,,
2404309,2015,77.85,85.45,"0,38"
2404309,2016,75.73,83.65,"0,38"
2404309,2017,72.73,77.26,"0,38"
2404309,2018,,,"0,46"
2404309,2019,,,"0,46"
2404309,2020,,,"0,38"
2404408,2010,,,
2404408,2011,,,
2404408,2012,,,
2404408,2013,,,
2404408,2014,,,
2404408,2015,63.31,74.13,"0,39"
2404408,2016,72.35,81.28,"0,39"
2404408,2017,72.99,77.12,"0,39"
2404408,2018,,,"0,39"
2404408,2019,,,"0,39"
2404408,2020,,,"0,38"
2404507,2010,,,
2404507,2011,,,
2404507,2012,,,
2404507,2013,,,
2404507,2014,,,
2404507,2015,56.47,71.56,"0,96"
2404507,2016,57.47,65.29,"0,80"
2404507,2017,61.84,63.3,"0,78"
2404507,2018,,,"0,78"
2404507,2019,,,"0,45"
2404507,2020,,,"0,44"
2404606,2010,,,
2404606,2011,,,
2404606,2012,,,
2404606,2013,,,
2404606,2014,,,
2404606,2015,86.81,91.33,"0,08"
2404606,2016,83.14,89.56,"0,07"
2404606,2017,83.07,88.44,"0,07"
2404606,2018,,,"0,44"
2404606,2019,,,"0,44"
2404606,2020,,,"0,43"
2404705,2010,,,
2404705,2011,,,
2404705,2012,,,
2404705,2013,,,
2404705,2014,,,
2404705,2015,68.75,71.04,"0,07"
2404705,2016,58.58,64.63,"0,07"
2404705,2017,60.61,65.02,"0,07"
2404705,2018,,,"0,26"
2404705,2019,,,"0,26"
2404705,2020,,,"0,32"
2404804,2010,,,
2404804,2011,,,
2404804,2012,,,
2404804,2013,,,
2404804,2014,,,
2404804,2015,53.02,58.46,"0,45"
2404804,2016,51.08,51.41,"0,45"
2404804,2017,45.1,46.3,"0,89"
2404804,2018,,,"0,90"
2404804,2019,,,"0,89"
2404804,2020,,,"0,89"
2404853,2010,,,
2404853,2011,,,
2404853,2012,,,
2404853,2013,,,
2404853,2014,,,
2404853,2015,71.98,77.98,"0,40"
2404853,2016,70.09,72.52,"0,40"
2404853,2017,70.15,69.97,"0,53"
2404853,2018,,,"0,40"
2404853,2019,,,"0,40"
2404853,2020,,,"0,40"
2404903,2010,,,
2404903,2011,,,
2404903,2012,,,
2404903,2013,,,
2404903,2014,,,
2404903,2015,74.18,83.61,"0,34"
2404903,2016,80.18,82.79,"0,34"
2404903,2017,77.63,79.38,"0,34"
2404903,2018,,,"0,34"
2404903,2019,,,"0,34"
2404903,2020,,,"0,34"
2405009,2010,,,
2405009,2011,,,
2405009,2012,,,
2405009,2013,,,
2405009,2014,,,
2405009,2015,0,0,"0,34"
2405009,2016,0,0,"0,34"
2405009,2017,0,0,"0,33"
2405009,2018,,,"0,33"
2405009,2019,,,"0,33"
2405009,2020,,,"0,33"
2405108,2010,,,
2405108,2011,,,
2405108,2012,,,
2405108,2013,,,
2405108,2014,,,
2405108,2015,86.72,92.23,"0,00"
2405108,2016,85.32,92.79,"0,00"
2405108,2017,81.98,86.44,"0,00"
2405108,2018,,,"0,00"
2405108,2019,,,"0,44"
2405108,2020,,,"0,44"
2405207,2010,,,
2405207,2011,,,
2405207,2012,,,
2405207,2013,,,
2405207,2014,,,
2405207,2015,76.44,85.19,"0,19"
2405207,2016,80.23,85.24,"0,19"
2405207,2017,82.09,85.12,"0,19"
2405207,2018,,,"0,19"
2405207,2019,,,"0,38"
2405207,2020,,,"0,38"
2405306,2010,,,
2405306,2011,,,
2405306,2012,,,
2405306,2013,,,
2405306,2014,,,
2405306,2015,81.01,88.2,"0,10"
2405306,2016,81,86.16,"0,10"
2405306,2017,82.03,85.03,"0,10"
2405306,2018,,,"0,10"
2405306,2019,,,"0,10"
2405306,2020,,,"0,10"
2405405,2010,,,
2405405,2011,,,
2405405,2012,,,
2405405,2013,,,
2405405,2014,,,
2405405,2015,86.83,92.36,"0,56"
2405405,2016,84.64,89.72,"0,57"
2405405,2017,84.81,85.87,"0,57"
2405405,2018,,,"0,59"
2405405,2019,,,"0,59"
2405405,2020,,,"0,60"
2405504,2010,,,
2405504,2011,,,
2405504,2012,,,
2405504,2013,,,
2405504,2014,,,
2405504,2015,77.13,79.97,"1,12"
2405504,2016,77.79,80.13,"0,75"
2405504,2017,79.22,80.28,"0,75"
2405504,2018,,,"0,76"
2405504,2019,,,"1,15"
2405504,2020,,,"1,15"
2405603,2010,,,
2405603,2011,,,
2405603,2012,,,
2405603,2013,,,
2405603,2014,,,
2405603,2015,77.1,86.05,"0,41"
2405603,2016,81.33,88.64,"0,41"
2405603,2017,78.72,83.94,"0,40"
2405603,2018,,,"0,41"
2405603,2019,,,"0,40"
2405603,2020,,,"0,40"
2405702,2010,,,
2405702,2011,,,
2405702,2012,,,
2405702,2013,,,
2405702,2014,,,
2405702,2015,53.93,53.65,"0,08"
2405702,2016,45.72,48.94,"0,08"
2405702,2017,47.51,46.59,"0,08"
2405702,2018,,,"0,08"
2405702,2019,,,"0,48"
2405702,2020,,,"0,48"
2405801,2010,,,
2405801,2011,,,
2405801,2012,,,
2405801,2013,,,
2405801,2014,,,
2405801,2015,83.34,88.82,"0,38"
2405801,2016,83.02,88.08,"0,37"
2405801,2017,84.6,86.94,"0,46"
2405801,2018,,,"0,46"
2405801,2019,,,"0,46"
2405801,2020,,,"0,46"
2405900,2010,,,
2405900,2011,,,
2405900,2012,,,
2405900,2013,,,
2405900,2014,,,
2405900,2015,80.61,82.97,"0,37"
2405900,2016,78.12,82.39,"0,37"
2405900,2017,75.68,78.33,"0,37"
2405900,2018,,,"0,38"
2405900,2019,,,"0,38"
2405900,2020,,,"0,38"
2406007,2010,,,
2406007,2011,,,
2406007,2012,,,
2406007,2013,,,
2406007,2014,,,
2406007,2015,60.24,66.88,"0,50"
2406007,2016,60.66,62.89,"0,50"
2406007,2017,61.15,60.27,"0,50"
2406007,2018,,,"0,50"
2406007,2019,,,"0,50"
2406007,2020,,,"0,51"
2406106,2010,,,
2406106,2011,,,
2406106,2012,,,
2406106,2013,,,
2406106,2014,,,
2406106,2015,69.5,77.6,"0,49"
2406106,2016,71,76.31,"0,49"
2406106,2017,70.08,73.82,"0,49"
2406106,2018,,,"0,49"
2406106,2019,,,"0,49"
2406106,2020,,,"0,49"
2406155,2010,,,
2406155,2011,,,
2406155,2012,,,
2406155,2013,,,
2406155,2014,,,
2406155,2015,74.38,69.97,"0,52"
2406155,2016,68.8,66.13,"0,52"
2406155,2017,65.26,63.45,"0,77"
2406155,2018,,,"0,78"
2406155,2019,,,"0,77"
2406155,2020,,,"0,77"
2406205,2010,,,
2406205,2011,,,
2406205,2012,,,
2406205,2013,,,
2406205,2014,,,
2406205,2015,78.04,87.17,"0,30"
2406205,2016,78.89,87.32,"0,30"
2406205,2017,80.48,85.5,"0,44"
2406205,2018,,,"0,45"
2406205,2019,,,"0,44"
2406205,2020,,,"0,44"
2406304,2010,,,
2406304,2011,,,
2406304,2012,,,
2406304,2013,,,
2406304,2014,,,
2406304,2015,79.31,83.54,"0,27"
2406304,2016,74.26,82.49,"0,27"
2406304,2017,77.22,82.23,"0,26"
2406304,2018,,,"0,53"
2406304,2019,,,"0,53"
2406304,2020,,,"0,53"
2406403,2010,,,
2406403,2011,,,
2406403,2012,,,
2406403,2013,,,
2406403,2014,,,
2406403,2015,70.27,79.18,"0,36"
2406403,2016,72.26,76.84,"0,36"
2406403,2017,71.08,71.44,"0,36"
2406403,2018,,,"0,37"
2406403,2019,,,"0,37"
2406403,2020,,,"0,37"
2406502,2010,,,
2406502,2011,,,
2406502,2012,,,
2406502,2013,,,
2406502,2014,,,
2406502,2015,79.34,86.09,"0,26"
2406502,2016,75.81,84.27,"0,26"
2406502,2017,78.22,83.38,"0,32"
2406502,2018,,,"0,32"
2406502,2019,,,"0,32"
2406502,2020,,,"0,32"
2406601,2010,,,
2406601,2011,,,
2406601,2012,,,
2406601,2013,,,
2406601,2014,,,
2406601,2015,83.71,90.2,"0,25"
2406601,2016,83.67,87.88,"0,24"
2406601,2017,89.36,90.96,"0,24"
2406601,2018,,,"0,49"
2406601,2019,,,"0,49"
2406601,2020,,,"0,48"
2406700,2010,,,
2406700,2011,,,
2406700,2012,,,
2406700,2013,,,
2406700,2014,,,
2406700,2015,68.35,71.17,"0,36"
2406700,2016,65.4,68.64,"0,36"
2406700,2017,66.86,69.04,"0,35"
2406700,2018,,,"0,36"
2406700,2019,,,"0,36"
2406700,2020,,,"0,35"
2406809,2010,,,
2406809,2011,,,
2406809,2012,,,
2406809,2013,,,
2406809,2014,,,
2406809,2015,71.78,76.61,"0,42"
2406809,2016,66.47,71.53,"0,42"
2406809,2017,68.28,72.88,"0,42"
2406809,2018,,,"0,42"
2406809,2019,,,"0,42"
2406809,2020,,,"0,42"
2406908,2010,,,
2406908,2011,,,
2406908,2012,,,
2406908,2013,,,
2406908,2014,,,
2406908,2015,76.01,80.16,"0,25"
2406908,2016,75.61,80.64,"0,76"
2406908,2017,69.29,74.81,"0,75"
2406908,2018,,,"0,76"
2406908,2019,,,"0,75"
2406908,2020,,,"0,75"
2407005,2010,,,
2407005,2011,,,
2407005,2012,,,
2407005,2013,,,
2407005,2014,,,
2407005,2015,79.14,84.71,"0,20"
2407005,2016,79.27,83.31,"0,20"
2407005,2017,77.34,79.16,"0,20"
2407005,2018,,,"0,30"
2407005,2019,,,"0,30"
2407005,2020,,,"0,30"
2407104,2010,,,
2407104,2011,,,
2407104,2012,,,
2407104,2013,,,
2407104,2014,,,
2407104,2015,74.06,74.15,"0,30"
2407104,2016,68.44,70.3,"0,29"
2407104,2017,70.37,71.39,"0,29"
2407104,2018,,,"0,29"
2407104,2019,,,"0,30"
2407104,2020,,,"0,29"
2407203,2010,,,
2407203,2011,,,
2407203,2012,,,
2407203,2013,,,
2407203,2014,,,
2407203,2015,68.66,75.82,"0,26"
2407203,2016,66.2,73.28,"0,29"
2407203,2017,72.83,77.22,"0,28"
2407203,2018,,,"0,29"
2407203,2019,,,"0,28"
2407203,2020,,,"0,28"
2407252,2010,,,
2407252,2011,,,
2407252,2012,,,
2407252,2013,,,
2407252,2014,,,
2407252,2015,72.76,73.92,"0,26"
2407252,2016,64.29,68.28,"0,51"
2407252,2017,63.47,63.51,"1,00"
2407252,2018,,,"1,01"
2407252,2019,,,"1,00"
2407252,2020,,,"0,99"
2407302,2010,,,
2407302,2011,,,
2407302,2012,,,
2407302,2013,,,
2407302,2014,,,
2407302,2015,83.24,83.52,"0,35"
2407302,2016,80.8,82.73,"0,35"
2407302,2017,77.42,77.7,"0,35"
2407302,2018,,,"0,48"
2407302,2019,,,"0,48"
2407302,2020,,,"0,36"
2407401,2010,,,
2407401,2011,,,
2407401,2012,,,
2407401,2013,,,
2407401,2014,,,
2407401,2015,82.3,84.22,"0,12"
2407401,2016,72.03,77.21,"0,11"
2407401,2017,73.16,75.68,"0,11"
2407401,2018,,,"0,23"
2407401,2019,,,"0,34"
2407401,2020,,,"0,34"
2407500,2010,,,
2407500,2011,,,
2407500,2012,,,
2407500,2013,,,
2407500,2014,,,
2407500,2015,77.38,82.47,"0,42"
2407500,2016,76.41,81.13,"0,42"
2407500,2017,70.91,74.99,"0,41"
2407500,2018,,,"0,41"
2407500,2019,,,"0,40"
2407500,2020,,,"0,48"
2407609,2010,,,
2407609,2011,,,
2407609,2012,,,
2407609,2013,,,
2407609,2014,,,
2407609,2015,64.89,83.04,"0,44"
2407609,2016,73.28,80.51,"0,44"
2407609,2017,67.1,71.12,"0,43"
2407609,2018,,,"0,44"
2407609,2019,,,"0,44"
2407609,2020,,,"0,65"
2407708,2010,,,
2407708,2011,,,
2407708,2012,,,
2407708,2013,,,
2407708,2014,,,
2407708,2015,83.47,86.89,"0,35"
2407708,2016,81.57,83.9,"0,35"
2407708,2017,83.59,83.98,"0,35"
2407708,2018,,,"0,35"
2407708,2019,,,"0,36"
2407708,2020,,,"0,54"
2407807,2010,,,
2407807,2011,,,
2407807,2012,,,
2407807,2013,,,
2407807,2014,,,
2407807,2015,67.77,73.31,"0,45"
2407807,2016,66.24,74.02,"0,45"
2407807,2017,72.14,76.55,"0,45"
2407807,2018,,,"0,45"
2407807,2019,,,"0,45"
2407807,2020,,,"0,44"
2407906,2010,,,
2407906,2011,,,
2407906,2012,,,
2407906,2013,,,
2407906,2014,,,
2407906,2015,65.23,78.56,"0,45"
2407906,2016,67.82,76.72,"0,46"
2407906,2017,73.02,77.32,"0,46"
2407906,2018,,,"0,47"
2407906,2019,,,"0,48"
2407906,2020,,,"0,48"
2408003,2010,,,
2408003,2011,,,
2408003,2012,,,
2408003,2013,,,
2408003,2014,,,
2408003,2015,67.22,67.69,"0,17"
2408003,2016,63.43,63.9,"0,17"
2408003,2017,58.39,58.86,"0,17"
2408003,2018,,,"0,16"
2408003,2019,,,"0,16"
2408003,2020,,,"0,16"
2408102,2010,,,
2408102,2011,,,
2408102,2012,,,
2408102,2013,,,
2408102,2014,,,
2408102,2015,71.81,76.61,"0,06"
2408102,2016,69.63,71.95,"0,06"
2408102,2017,68.27,71.35,"0,06"
2408102,2018,,,"0,06"
2408102,2019,,,"0,06"
2408102,2020,,,"0,07"
2408201,2010,,,
2408201,2011,,,
2408201,2012,,,
2408201,2013,,,
2408201,2014,,,
2408201,2015,75.28,76.94,"0,23"
2408201,2016,72.48,77.55,"0,26"
2408201,2017,73.01,76.45,"0,22"
2408201,2018,,,"0,44"
2408201,2019,,,"0,44"
2408201,2020,,,"0,43"
2408300,2010,,,
2408300,2011,,,
2408300,2012,,,
2408300,2013,,,
2408300,2014,,,
2408300,2015,83.75,90.22,"0,19"
2408300,2016,82.93,88.94,"0,40"
2408300,2017,84.4,86.71,"0,40"
2408300,2018,,,"0,40"
2408300,2019,,,"0,40"
2408300,2020,,,"0,40"
2408409,2010,,,
2408409,2011,,,
2408409,2012,,,
2408409,2013,,,
2408409,2014,,,
2408409,2015,63.39,75.46,"0,23"
2408409,2016,58.41,70.29,"0,23"
2408409,2017,66.97,73.26,"0,23"
2408409,2018,,,"0,23"
2408409,2019,,,"0,94"
2408409,2020,,,"0,94"
2408508,2010,,,
2408508,2011,,,
2408508,2012,,,
2408508,2013,,,
2408508,2014,,,
2408508,2015,54.38,57.89,"0,41"
2408508,2016,50.81,54.83,"0,41"
2408508,2017,53.79,57.35,"0,41"
2408508,2018,,,"0,21"
2408508,2019,,,"0,21"
2408508,2020,,,"0,42"
2408607,2010,,,
2408607,2011,,,
2408607,2012,,,
2408607,2013,,,
2408607,2014,,,
2408607,2015,72.97,79.25,"0,47"
2408607,2016,68.81,75.28,"0,47"
2408607,2017,65.71,69.59,"0,47"
2408607,2018,,,"0,47"
2408607,2019,,,"0,47"
2408607,2020,,,"0,47"
2408706,2010,,,
2408706,2011,,,
2408706,2012,,,
2408706,2013,,,
2408706,2014,,,
2408706,2015,70.04,73.18,"0,26"
2408706,2016,65.2,71.68,"0,26"
2408706,2017,63.48,67.12,"0,26"
2408706,2018,,,"0,26"
2408706,2019,,,"0,27"
2408706,2020,,,"0,27"
2408805,2010,,,
2408805,2011,,,
2408805,2012,,,
2408805,2013,,,
2408805,2014,,,
2408805,2015,87.93,88.99,"0,00"
2408805,2016,86.59,88.86,"0,00"
2408805,2017,83.16,82.32,"0,00"
2408805,2018,,,"0,39"
2408805,2019,,,"0,57"
2408805,2020,,,"0,38"
2408904,2010,,,
2408904,2011,,,
2408904,2012,,,
2408904,2013,,,
2408904,2014,,,
2408904,2015,64.49,71.68,"0,19"
2408904,2016,59.99,67,"0,19"
2408904,2017,57.24,61.1,"0,19"
2408904,2018,,,"0,19"
2408904,2019,,,"0,19"
2408904,2020,,,"0,19"
2408953,2010,,,
2408953,2011,,,
2408953,2012,,,
2408953,2013,,,
2408953,2014,,,
2408953,2015,85.47,83.92,"0,37"
2408953,2016,82.53,82.17,"0,28"
2408953,2017,83.32,82.84,"0,46"
2408953,2018,,,"0,46"
2408953,2019,,,"0,46"
2408953,2020,,,"0,46"
2409100,2010,,,
2409100,2011,,,
2409100,2012,,,
2409100,2013,,,
2409100,2014,,,
2409100,2015,79.15,81.67,"0,63"
2409100,2016,79.77,83.42,"0,62"
2409100,2017,79.45,81.14,"0,61"
2409100,2018,,,"0,61"
2409100,2019,,,"0,45"
2409100,2020,,,"0,45"
2409209,2010,,,
2409209,2011,,,
2409209,2012,,,
2409209,2013,,,
2409209,2014,,,
2409209,2015,67.8,72.27,"0,33"
2409209,2016,69.82,72.75,"0,32"
2409209,2017,63.41,65.06,"0,32"
2409209,2018,,,"0,33"
2409209,2019,,,"0,65"
2409209,2020,,,"0,65"
2409308,2010,,,
2409308,2011,,,
2409308,2012,,,
2409308,2013,,,
2409308,2014,,,
2409308,2015,79.77,89.26,"0,39"
2409308,2016,77.87,84.86,"0,39"
2409308,2017,79.03,83.06,"0,39"
2409308,2018,,,"0,39"
2409308,2019,,,"0,39"
2409308,2020,,,"0,39"
2409332,2010,,,
2409332,2011,,,
2409332,2012,,,
2409332,2013,,,
2409332,2014,,,
2409332,2015,76.9,85.02,"0,19"
2409332,2016,75.09,77.96,"0,18"
2409332,2017,72.5,75.6,"0,18"
2409332,2018,,,"0,18"
2409332,2019,,,"0,18"
2409332,2020,,,"0,18"
2409407,2010,,,
2409407,2011,,,
2409407,2012,,,
2409407,2013,,,
2409407,2014,,,
2409407,2015,71.15,75.25,"0,43"
2409407,2016,65.95,73.65,"0,40"
2409407,2017,68.93,72.98,"0,39"
2409407,2018,,,"0,40"
2409407,2019,,,"0,40"
2409407,2020,,,"0,39"
2409506,2010,,,
2409506,2011,,,
2409506,2012,,,
2409506,2013,,,
2409506,2014,,,
2409506,2015,81.47,86.28,"0,88"
2409506,2016,76.16,76.08,"1,18"
2409506,2017,78.24,74.15,"1,19"
2409506,2018,,,"1,53"
2409506,2019,,,"1,55"
2409506,2020,,,"1,88"
2409605,2010,,,
2409605,2011,,,
2409605,2012,,,
2409605,2013,,,
2409605,2014,,,
2409605,2015,77.91,83.5,"0,39"
2409605,2016,74.68,79.45,"0,39"
2409605,2017,72.57,77.05,"0,40"
2409605,2018,,,"0,40"
2409605,2019,,,"0,41"
2409605,2020,,,"0,00"
2409704,2010,,,
2409704,2011,,,
2409704,2012,,,
2409704,2013,,,
2409704,2014,,,
2409704,2015,78.8,84.02,"0,57"
2409704,2016,79.24,82.31,"0,57"
2409704,2017,76.75,78,"0,58"
2409704,2018,,,"0,59"
2409704,2019,,,"0,60"
2409704,2020,,,"0,60"
2409803,2010,,,
2409803,2011,,,
2409803,2012,,,
2409803,2013,,,
2409803,2014,,,
2409803,2015,79,84.68,"0,27"
2409803,2016,76.06,81.09,"0,27"
2409803,2017,80.94,82.69,"0,27"
2409803,2018,,,"0,47"
2409803,2019,,,"0,47"
2409803,2020,,,"0,47"
2409902,2010,,,
2409902,2011,,,
2409902,2012,,,
2409902,2013,,,
2409902,2014,,,
2409902,2015,74.49,83.17,"0,27"
2409902,2016,77.03,82.55,"0,34"
2409902,2017,77.36,78.34,"0,33"
2409902,2018,,,"0,40"
2409902,2019,,,"0,40"
2409902,2020,,,"0,39"
2410009,2010,,,
2410009,2011,,,
2410009,2012,,,
2410009,2013,,,
2410009,2014,,,
2410009,2015,72.49,76.31,"0,53"
2410009,2016,72.59,75.4,"0,53"
2410009,2017,69.45,70.02,"0,52"
2410009,2018,,,"0,53"
2410009,2019,,,"0,52"
2410009,2020,,,"0,52"
2410108,2010,,,
2410108,2011,,,
2410108,2012,,,
2410108,2013,,,
2410108,2014,,,
2410108,2015,82.59,83.94,"0,33"
2410108,2016,79.85,81.9,"0,33"
2410108,2017,81.17,82.88,"0,45"
2410108,2018,,,"0,52"
2410108,2019,,,"0,52"
2410108,2020,,,"0,52"
2410207,2010,,,
2410207,2011,,,
2410207,2012,,,
2410207,2013,,,
2410207,2014,,,
2410207,2015,66.3,70.22,"0,38"
2410207,2016,63.35,65.34,"0,38"
2410207,2017,58.89,59.45,"0,38"
2410207,2018,,,"0,38"
2410207,2019,,,"0,38"
2410207,2020,,,"0,38"
2410256,2010,,,
2410256,2011,,,
2410256,2012,,,
2410256,2013,,,
2410256,2014,,,
2410256,2015,80.16,81.66,"0,34"
2410256,2016,72.54,77.69,"0,30"
2410256,2017,69.89,68.62,"0,30"
2410256,2018,,,"0,30"
2410256,2019,,,"0,31"
2410256,2020,,,"0,31"
2410306,2010,,,
2410306,2011,,,
2410306,2012,,,
2410306,2013,,,
2410306,2014,,,
2410306,2015,0,0,"0,41"
2410306,2016,0,0,"0,40"
2410306,2017,0,0,"0,40"
2410306,2018,,,"0,39"
2410306,2019,,,"0,39"
2410306,2020,,,"0,38"
2410405,2010,,,
2410405,2011,,,
2410405,2012,,,
2410405,2013,,,
2410405,2014,,,
2410405,2015,82.57,86.13,"0,11"
2410405,2016,79.38,83.59,"0,21"
2410405,2017,80.54,82.07,"0,21"
2410405,2018,,,"0,21"
2410405,2019,,,"0,42"
2410405,2020,,,"0,41"
2410504,2010,,,
2410504,2011,,,
2410504,2012,,,
2410504,2013,,,
2410504,2014,,,
2410504,2015,77.32,83.99,"0,40"
2410504,2016,73.61,78.68,"0,39"
2410504,2017,72.01,74.57,"0,39"
2410504,2018,,,"0,40"
2410504,2019,,,"0,39"
2410504,2020,,,"0,59"
2410603,2010,,,
2410603,2011,,,
2410603,2012,,,
2410603,2013,,,
2410603,2014,,,
2410603,2015,73.61,83.37,"0,31"
2410603,2016,72.41,82.7,"0,31"
2410603,2017,73.48,77.94,"0,31"
2410603,2018,,,"0,31"
2410603,2019,,,"0,63"
2410603,2020,,,"0,62"
2410702,2010,,,
2410702,2011,,,
2410702,2012,,,
2410702,2013,,,
2410702,2014,,,
2410702,2015,78.33,85.28,"0,29"
2410702,2016,75.44,78.4,"0,28"
2410702,2017,77.65,76.9,"0,56"
2410702,2018,,,"0,56"
2410702,2019,,,"0,56"
2410702,2020,,,"0,55"
2410801,2010,,,
2410801,2011,,,
2410801,2012,,,
2410801,2013,,,
2410801,2014,,,
2410801,2015,69.28,72.38,"0,47"
2410801,2016,69.86,75.65,"0,70"
2410801,2017,67.49,72.02,"0,70"
2410801,2018,,,"0,71"
2410801,2019,,,"0,71"
2410801,2020,,,"0,71"
2410900,2010,,,
2410900,2011,,,
2410900,2012,,,
2410900,2013,,,
2410900,2014,,,
2410900,2015,82.75,79.73,"0,13"
2410900,2016,78.77,76.43,"0,13"
2410900,2017,80.58,79.66,"0,00"
2410900,2018,,,"0,00"
2410900,2019,,,"0,00"
2410900,2020,,,"0,00"
2411007,2010,,,
2411007,2011,,,
2411007,2012,,,
2411007,2013,,,
2411007,2014,,,
2411007,2015,73.78,73.98,"0,44"
2411007,2016,67.14,68.59,"0,44"
2411007,2017,66.47,65.38,"0,44"
2411007,2018,,,"0,67"
2411007,2019,,,"0,67"
2411007,2020,,,"0,67"
2411056,2010,,,
2411056,2011,,,
2411056,2012,,,
2411056,2013,,,
2411056,2014,,,
2411056,2015,60.59,72.44,"0,75"
2411056,2016,58.47,67.63,"0,99"
2411056,2017,56.92,65.15,"0,98"
2411056,2018,,,"0,74"
2411056,2019,,,"0,73"
2411056,2020,,,"0,97"
2411106,2010,,,
2411106,2011,,,
2411106,2012,,,
2411106,2013,,,
2411106,2014,,,
2411106,2015,73.39,75.57,"0,82"
2411106,2016,67.67,70.27,"1,09"
2411106,2017,60.94,61.65,"0,82"
2411106,2018,,,"0,83"
2411106,2019,,,"0,83"
2411106,2020,,,"0,84"
2411205,2010,,,
2411205,2011,,,
2411205,2012,,,
2411205,2013,,,
2411205,2014,,,
2411205,2015,82.13,85.27,"0,21"
2411205,2016,74.94,79.62,"0,20"
2411205,2017,71.93,75.54,"0,18"
2411205,2018,,,"0,18"
2411205,2019,,,"0,18"
2411205,2020,,,"0,18"
2411403,2010,,,
2411403,2011,,,
2411403,2012,,,
2411403,2013,,,
2411403,2014,,,
2411403,2015,73.34,79.24,"0,52"
2411403,2016,72.35,77.85,"0,52"
2411403,2017,71.16,75.27,"0,53"
2411403,2018,,,"0,54"
2411403,2019,,,"0,55"
2411403,2020,,,"0,59"
2411429,2010,,,
2411429,2011,,,
2411429,2012,,,
2411429,2013,,,
2411429,2014,,,
2411429,2015,56.76,65.23,"0,00"
2411429,2016,56.36,64.23,"0,00"
2411429,2017,56.19,62.27,"0,37"
2411429,2018,,,"0,38"
2411429,2019,,,"0,37"
2411429,2020,,,"0,37"
2411502,2010,,,
2411502,2011,,,
2411502,2012,,,
2411502,2013,,,
2411502,2014,,,
2411502,2015,75.87,80.14,"0,46"
2411502,2016,76.6,79.35,"0,46"
2411502,2017,79.06,79.8,"0,45"
2411502,2018,,,"0,46"
2411502,2019,,,"0,46"
2411502,2020,,,"0,45"
2411601,2010,,,
2411601,2011,,,
2411601,2012,,,
2411601,2013,,,
2411601,2014,,,
2411601,2015,78.81,79.03,"0,00"
2411601,2016,69.75,73.48,"0,00"
2411601,2017,66.78,75.64,"0,35"
2411601,2018,,,"0,36"
2411601,2019,,,"0,36"
2411601,2020,,,"0,37"
2411700,2010,,,
2411700,2011,,,
2411700,2012,,,
2411700,2013,,,
2411700,2014,,,
2411700,2015,84.25,89.88,"0,23"
2411700,2016,77.86,89.75,"0,23"
2411700,2017,79.19,83.01,"0,23"
2411700,2018,,,"0,23"
2411700,2019,,,"0,23"
2411700,2020,,,"0,00"
2411809,2010,,,
2411809,2011,,,
2411809,2012,,,
2411809,2013,,,
2411809,2014,,,
2411809,2015,63.97,62.77,"0,84"
2411809,2016,60.5,61.24,"0,83"
